Frame,Ch3_max_amp[mV],Ch3_10%_amp_time[ns],Ch3_time_over_50%_amp[ns],Ch3_integral[V*s],Ch4_max_amp[mV],Ch4_10%_amp_time[ns],Ch4_time_over_50%_amp[ns],Ch4_integral[V*s]
1208,31.593750000000398,41.14692747252748,84.28089425272576,3.7820762187500204e-09,21.20078124999978,42.629906493506496,73.57446953100933,2.7750470546875074e-09
1209,31.583593750000105,47.91113286713287,82.43405177763186,3.7880288906249945e-09,17.502343750000193,48.804845886442614,70.79850099985975,2.3517911796874946e-09
1210,16.660937500000017,42.94285308056869,0.4605293296090066,1.884021203124999e-09,28.39687500000032,41.76000486618006,83.19237121575415,3.6077290390624956e-09
1211,18.798437500000098,40.6997967032967,0.44036985767204945,2.1860778359374987e-09,66.49453125000093,40.91411055276383,88.39262999772993,8.132044062500004e-09
1212,35.30468750000004,36.24844660194175,88.31724954296143,4.261566593750033e-09,20.51718749999978,37.14756196943973,0.42854096208458775,2.716117890625016e-09
1213,23.896874999999795,45.443124999999974,64.69871745795801,2.642071499999994e-09,35.461718749999704,46.46236792452831,80.8884818877184,4.469394226562513e-09
1214,75.24062499999928,45.90384,87.52227062108652,8.740520882812507e-09,29.697656249999937,46.91764127764127,79.92544229622683,3.766029695312496e-09
1215,62.22265624999963,43.21624126984127,87.84077698699548,7.5697059453125e-09,23.41249999999988,43.72172151898734,81.22680810840659,3.1471498124999727e-09
1216,16.15859375000035,39.212363013698635,0.5310770129698955,1.8292007031249869e-09,42.89375,38.802137096774196,84.57181033958037,5.3662108671875145e-09
1217,27.675781249999787,32.20625,0.397779671717185,3.0839548671874774e-09,20.968750000000114,33.093065934065926,80.82383135073452,2.758968765625009e-09
1218,22.170312499999767,39.35069527896996,88.80369438521677,2.709215187500016e-09,47.82421874999869,40.56486146095717,93.46573579154408,6.283236804687502e-09
1219,26.355468749999922,43.96752181500872,94.03774277286773,3.1830426874999715e-09,23.221875000000125,44.73216317991631,82.33675794085416,3.150487226562503e-09
1220,36.22890625000039,44.93061445783133,85.96121818454024,4.189748468749977e-09,24.951562500000435,45.90764197530866,0.5422159366057268,3.1901318203125265e-09
1221,27.296874999999687,45.54108242612753,79.57381823840657,3.1605012812500274e-09,38.73203125000053,45.08561996779388,86.64738255624545,4.969127882812496e-09
1222,74.46718749999945,45.07802583979328,93.22768809849492,9.105817554687526e-09,35.458593750000134,47.86743765281174,83.31362341062096,4.33354370312499e-09
1223,27.70312499999985,45.87993473193473,84.04513495843837,3.2328169296874967e-09,34.08749999999934,46.444976851851855,92.47166929524374,4.719662437499992e-09
1224,63.05625000000034,46.45512171052632,80.76957959376479,7.020214929687501e-09,29.07421874999976,47.137018087855296,85.4365844288761,3.7758332968749844e-09
1225,16.68046875,36.36446464646465,76.72619447779113,1.900937445312502e-09,23.325000000000173,37.607449350649354,0.4426711730235628,2.9521345234374786e-09
1226,27.139062500000577,46.43379347826088,84.43663903298528,3.086233390625019e-09,36.05781250000035,47.991423255813956,91.99308812386057,4.736642203124987e-09
1227,109.97343770000043,43.04801964077251,92.49618744445026,1.304714551322242e-08,23.731249999999804,45.21064615384615,0.7329540180082009,3.1205748749999963e-09
1228,20.04296874999998,39.56439722863741,61.12130795968031,2.245556101562502e-09,24.576562500000065,39.54132075471698,78.63167646684015,3.1340598281250062e-09
1229,64.83281249999848,49.81603174603171,84.67803067546627,7.3414624531250656e-09,62.24921875000007,49.693889830508475,85.68187799352724,7.518346875000016e-09
1230,27.932031250000122,43.87551162790698,81.50094703067835,3.1815192578125205e-09,35.74062500000004,45.063540540540544,86.79179501192365,4.510404343749993e-09
1231,18.78593749999986,40.791123966942145,0.44719396860875343,2.001011460937498e-09,27.21406249999987,40.44258309037902,81.33877955436009,3.50493721093747e-09
1232,56.071093750000145,43.00757342657342,85.27412697559416,6.542141867187481e-09,22.597656250000497,44.26179389312977,0.8570819730576011,2.9790893203125222e-09
1233,26.028124999999847,44.16268636363636,93.87734107905985,3.3549654999999436e-09,22.170312500000122,44.740132743362835,0.4004160993191697,3.2620303437499878e-09
1234,18.992187499999957,39.34242666666666,1.3694258024024673,2.250422960937511e-09,23.083593750000375,40.12394063926941,73.20065587995094,3.014865609375001e-09
1235,20.199218750000014,39.40827442827443,86.3375033093986,2.440660999999982e-09,20.564062500000446,39.679900000000046,0.871688616418006,2.693016796874982e-09
1236,23.394531249999773,44.058653130287645,83.89512056737591,2.7071321640624784e-09,26.106249999999775,44.90317452830189,77.63214523809522,3.337922437500009e-09
1237,26.056250000000247,44.68632272727273,79.48236599836333,2.922404593750003e-09,38.521093749999835,44.37253459119497,80.85828196904207,4.755577820312491e-09
1238,34.740625000000236,47.27132158590309,93.24724865113828,4.1060184531249715e-09,44.93750000000034,47.48654622741764,93.97919089239046,5.790977656250047e-09
1239,46.4953125000001,45.574185365853666,86.99303631979787,5.547223765625032e-09,28.822656249999667,45.74026086956518,89.65114821619065,3.753790070312471e-09
1240,19.081249999999983,42.40008343558282,87.15448562819836,2.3857632500000236e-09,19.646875000000108,41.70789974937343,74.03283757781549,2.589278648437513e-09
1241,19.311718749999862,35.4429132231405,69.15336783133458,2.222495187499992e-09,21.389843749999926,36.24261875,0.5539126071884722,2.786461726562486e-09
1242,18.20859374999948,39.37597333333333,73.15442999930104,2.2549353671875056e-09,26.118749999999835,39.07003286384976,80.41916572056432,3.498073710937504e-09
1243,63.099218750000574,39.560398713826366,90.51273474817091,7.504230671874977e-09,22.011718749999964,40.807296089385474,76.05752028106048,2.9424822968750066e-09
1244,24.48203124999999,44.71083248730965,0.5881868764764393,2.647911476562477e-09,119.78281210000006,43.74343772059787,90.03650619746536,1.4365203296657453e-08
1245,42.399218749999434,48.445158620689654,86.52845826076857,4.649521515624987e-09,84.03515624999898,48.686931868131865,91.44938785615304,1.0615024554687493e-08
1246,25.39218750000032,46.266360000000006,79.52681162883326,2.868467304687489e-09,59.345312499999636,46.435263374485594,86.31162121253882,7.240809039062491e-09
1247,45.202343749999585,35.95421666666667,89.02675289507846,5.316499601562511e-09,19.632031250000637,35.868342281879194,0.4500481241720947,2.7031736171875043e-09
1248,29.062500000000213,45.00681188118813,80.33106283280073,3.1553191640624864e-09,35.835937500000625,45.56197008547009,88.17691833081771,4.5131776328125335e-09
1249,17.535937499999932,35.065109414758275,88.66695979166066,2.0903090468749936e-09,22.508593750000117,36.90131016042781,80.72320162249105,3.0427756484375013e-09
1250,20.847656250000668,43.160061662198395,0.4600543335950816,2.7736381093750134e-09,30.071093749999633,42.643989145183184,77.0408648648648,3.844563937500019e-09
1251,20.375781249999747,43.407613065326636,78.31572227191418,2.2997301640624963e-09,24.31484374999968,42.67879646017698,92.00790455579825,3.2574737187499993e-09
1252,84.44218749999948,38.104819484240686,90.93964297269027,1.0048791101562517e-08,20.96484375000003,39.88943427620633,73.81692216337053,2.862738171874994e-09
1253,16.038281250000086,34.56562142857142,73.91742097701147,1.8196423281249978e-09,24.96718749999971,36.05354285714286,81.86576602353112,3.245873109375006e-09
1254,25.88828124999978,46.34577855274629,80.42875917519025,3.006496124999978e-09,39.45781249999989,46.2023832599119,101.59322485736962,5.274828328124972e-09
1255,25.542968749999773,40.831413698630136,85.27761120285123,3.13957105468749e-09,21.010937500000182,42.646535947712415,88.51430641960418,2.896480117187539e-09
1256,41.06406250000063,47.01365942028986,97.93862591542636,5.072215359375014e-09,32.796875000000014,46.6609365079365,77.61370264047973,4.195023781250025e-09
1257,63.50390624999988,49.52009917355372,86.43908795846477,7.400412874999997e-09,57.589062499999244,49.70329742388759,86.62608444187394,7.17130623437496e-09
1258,20.842968750000068,42.12048341232227,0.7451766837813368,2.547938265624991e-09,23.424218749999426,42.98710236220472,0.5282385005493287,3.1889069062499945e-09
1259,29.23281250000045,44.44360000000002,78.92346335383421,3.321627062499982e-09,26.523437500000213,44.469114754098364,78.94917747327415,3.2485464609374953e-09
1260,23.125000000000107,45.95110638297873,0.4129897702001486,2.5965879296875124e-09,40.44453125000018,45.38065,85.33655284346112,5.0848525468749785e-09
1261,42.814062500000105,41.1612236598891,86.62424384665451,4.9360159609375045e-09,20.680468749999648,40.78264150943395,75.61448791208788,2.7602057109374993e-09
1262,26.853906250000037,27.039889328063246,0.47009437689302114,3.0939660546875347e-09,18.09765624999997,28.273106719367647,0.9873109388458001,2.43076221875e-09
1263,60.88281249999952,44.40699195710456,87.48535828876993,7.0780474921875116e-09,25.733593749999883,44.63449870801034,0.39386606370372046,3.1912770468750072e-09
1264,55.835937500000554,45.68793464052289,87.39559239528862,6.417577718750084e-09,30.396093749999764,46.88991194968554,87.27638026241628,3.883076359374958e-09
1265,23.824218750000092,42.602604863221885,0.7702250553801276,2.5798002656249883e-09,39.1367187500002,42.1150269058296,85.33866623533936,4.950219585937488e-09
1266,69.34453124999962,43.74347368421052,83.4112317674817,7.949950195312529e-09,23.829687499999963,44.26544070278184,0.39367305638063227,3.1600898437500135e-09
1267,57.69609374999973,45.69223267973857,87.1001789093248,6.710972984375057e-09,30.659375000000466,47.012171656686625,88.20466174027601,4.094104140625e-09
1268,18.588281249999916,37.080808080808076,0.8140243448942774,2.014599460937503e-09,49.30156249999982,36.163529411764685,83.26651476964777,5.9803906953124734e-09
1269,25.537499999999724,45.66673588342441,81.39030075337051,2.942827929687478e-09,35.47578125000008,45.82638581560285,83.12586056511053,4.708948570312495e-09
1270,19.403124999999832,42.778837370242215,0.479355688256017,2.162038554687499e-09,23.897656249999955,42.90842682926829,0.4233429640893798,3.271763476562503e-09
1271,32.2062500000003,41.963399577167024,0.45044120807658067,3.798731687499974e-09,25.792968750000256,42.76688,82.64829260001211,3.369538726562514e-09
1272,34.20624999999973,47.60502564102564,84.28893736272047,3.984427945312486e-09,32.22421875000023,47.797911439114394,87.7835879826212,4.173818859375037e-09
1273,17.099218750000134,40.53064,0.8090015616866133,2.157520984375001e-09,27.378906250000412,41.710984313725504,99.46574809185765,3.765612984374982e-09
1274,16.46015624999979,35.30642953020102,81.21239305400233,1.879042632812499e-09,78.12968749999953,35.564140388768905,86.78945803422008,9.434032312499962e-09
1275,16.72343750000005,39.721554216867474,83.71843611728202,2.0333562656249994e-09,36.13437499999996,38.5313515625,100.72534160006437,4.954286984375021e-09
1276,43.539062500000014,47.7728383233533,86.44295485125834,4.997959710937495e-09,32.17578124999996,47.63253125,89.9643179086535,4.324709640624993e-09
1277,53.78203124999992,35.075087378640774,85.21142648108534,6.2171962734374836e-09,21.261718750000114,36.33875000000001,0.5745263337893252,2.823919523437464e-09
1278,20.80546874999989,44.07886597938144,0.49040488406707017,2.368703328125013e-09,64.50312499999953,43.07069613259668,96.29671186022613,8.405785796875008e-09
1279,33.390625000000185,47.1525671641791,86.96723233286247,3.8936505546874955e-09,36.58515624999943,48.374842105263134,87.5576425113225,4.752834265624996e-09
1280,69.43281249999984,33.59444364937388,84.92246101820915,8.117656257812457e-09,22.391406250000045,35.04625,1.089714017458388,3.031529054687494e-09
1281,31.138281249999977,46.490071428571426,87.53215615690158,3.671937164062482e-09,47.09921874999985,45.17381027667982,93.9175890410962,6.03050856250004e-09
1282,33.28671874999998,46.374347368421056,85.58190850153491,3.845847132812473e-09,45.903906250000404,46.00982608695652,93.23295274760098,5.820438109374963e-09
1283,18.8335937499998,43.859081081080745,78.52194338651596,2.0921749140625015e-09,52.26406250000011,43.423900355871886,88.13885629251618,6.537960429687488e-09
1284,25.703906250000053,39.415604519774014,0.7042011307253927,3.125153445312506e-09,23.632031250000196,40.56003947368422,0.5022031070795447,3.2025146796875177e-09
1285,38.40937499999981,47.319967123287675,86.24341697416973,4.775008320312531e-09,39.74218750000027,47.257358024691364,85.95427739352047,4.993939234375024e-09
1286,23.489062500000024,30.32424523160763,0.5467757811089116,2.6258226718749985e-09,16.563281250000017,31.145135964912278,78.48878200866558,2.390376187500014e-09
1287,22.294531250000027,45.061522205206735,0.5202196987758252,2.6502124531250065e-09,25.271093750000162,44.57430225080387,84.68118442421724,3.5444178046874946e-09
1288,37.15625000000067,42.74628187919463,83.0879722562219,4.197786117187495e-09,25.089843749999474,42.67913247863248,77.92315732928873,3.2504261953125027e-09
1289,18.799218749999724,33.16092402464066,0.7855641025641139,2.098605484375007e-09,24.171093749999528,34.371836363636355,77.01377393950747,3.295068039062481e-09
1290,116.52031270000123,49.19008579157105,91.31613866052325,1.368609036636496e-08,65.24140625000072,50.05935464231355,91.05213222109612,8.021853429687499e-09
1291,19.231250000000344,41.21878172588833,0.44193799317251575,2.1937707109375005e-09,19.867968750000387,39.15009266409267,75.6331293706294,2.696010992187498e-09
1292,18.03593750000001,44.00055172413798,0.5253841343576,1.8772892187500127e-09,21.930468750000998,44.030548523206754,0.4025875126996704,2.9018118515624934e-09
1293,18.711718749999662,42.187229508196715,0.48126146390036084,2.2388531640625057e-09,64.1726562499997,41.469633633633634,88.2570190115402,7.970526554687523e-09
1294,17.9804687499999,13.520922252010799,83.78357785066555,2.271979835937485e-09,20.58828125000005,14.661558823529404,0.824531925710458,2.6529901484374922e-09
1295,26.537499999999703,45.722814371257485,80.43608991590351,2.9445756875000218e-09,72.21640624999921,45.325228070175434,100.43985057471265,9.266464148437495e-09
1296,29.784375000000196,45.8717142857143,96.42920958577712,3.74190632031248e-09,33.58437500000022,47.20770621468926,86.20145890883977,4.311178617187478e-09
1297,80.46406249999976,46.32709615384617,90.62581469476002,9.636514046875013e-09,27.634374999999523,47.50399288256228,74.41833301951925,3.6863586562500316e-09
1298,16.776562499999592,40.89307729468599,0.6653580997949747,1.971073023437489e-09,35.31640624999994,40.731917570498915,91.3752781796265,4.60271776562503e-09
1299,36.75703125000016,45.985829931972795,79.84932877314034,4.126718218750007e-09,31.290624999999753,46.36084615384617,86.63454310933271,4.19545875000001e-09
1300,60.877343749999824,45.59815677966102,87.89115005224672,7.065326070312553e-09,25.576562499999866,46.713584415584386,78.01004199089701,3.274917328124981e-09
1301,21.342968750000146,43.50724507042254,83.29319251977961,2.431069140624992e-09,41.03984374999996,43.760552542372885,90.12383649928154,5.259922984374954e-09
1302,32.04843749999995,47.297437499999994,88.75786023206746,3.820101179687498e-09,32.28125000000013,47.99871122994653,81.16523771760643,4.1212252265625065e-09
1303,31.35546875000017,46.25418873668189,83.08521130495208,3.6800550468750033e-09,42.345312500000176,46.183680933852145,88.60278195033302,5.263854859374997e-09
1304,27.971875000000068,46.21038805970151,88.13475279543087,3.486011171875013e-09,42.426562499998965,45.70659474412171,86.48284314430268,5.251462695312523e-09
1305,66.3046874999992,39.93968749999999,83.38064840130616,7.734546539062445e-09,24.339062499999642,40.73471446229914,87.2354277943347,3.261267171875024e-09
1306,50.36093750000035,48.48084331797235,85.90089853068278,5.798079148437479e-09,58.6734375000006,48.689400966183584,84.1913149918758,6.999202898437527e-09
1307,30.56953125000028,46.60791240875913,77.40408831366578,3.5057870390625047e-09,36.02734374999912,46.820337468982615,96.08863184227785,4.675761117187499e-09
1308,30.253906250000284,39.014873817034704,87.64114085333253,3.6749599296874843e-09,21.77421875000043,39.76361002785515,0.4418263281416514,2.8621090625000063e-09
1309,78.69687499999998,37.830237837837835,84.2834170220143,8.99763151562497e-09,21.975781249999926,39.37363593380614,81.79613333585772,2.8172568359375157e-09
1310,81.15937500000001,38.523164948453605,93.14219338964165,9.601392749999943e-09,23.630468749999523,40.127069124423954,0.4938297763448179,3.1394276953125096e-09
1311,21.35468749999987,41.906714859437756,70.2318398615867,2.287092882812509e-09,46.33203125000094,42.14383647798745,89.1491014907087,5.871100601562528e-09
1312,22.646093750000063,45.4227880794702,81.64518049878163,2.654693968749998e-09,34.33203124999977,44.448079365079366,93.14295438400109,4.609835289062507e-09
1313,24.037500000000023,44.92594088669951,83.36946579563637,2.907302015625012e-09,57.546874999999886,44.16209944751382,91.88472169614698,7.1112012187500235e-09
1314,33.52812500000013,45.06858227848101,89.77527891156473,4.027531234375011e-09,22.72343750000001,45.5964512195122,0.4279937810753817,2.9736833281250067e-09
1315,35.69062500000015,48.165858407079654,81.46361803580386,4.217148640624989e-09,44.09765625000048,48.46886825053996,84.08049582492164,5.467882523437487e-09
1316,21.86874999999997,42.42854620123204,0.4803435956602717,2.5375611953125057e-09,26.61171875000008,42.37238699186992,84.27541101487174,3.5439565625000105e-09
1317,66.72578124999973,42.63078134110787,84.8161581295633,7.712192289062498e-09,24.991406250000026,43.4888548387097,80.16406107075598,3.3329851406250246e-09
1318,28.284375000000495,44.65291666666667,79.1793256934841,3.189422242187504e-09,29.52031249999969,45.21887407407408,0.4947706544467899,3.7074271249999944e-09
1319,30.145312499999832,46.504665594855304,81.10577209741292,3.499384343750018e-09,34.505468749999935,47.297461052631576,86.89181152114003,4.370047546875001e-09
1320,25.707812500000315,45.355494071146246,82.39081282341175,3.021133632812507e-09,33.84687500000041,46.60233423180594,77.66780761048116,4.1333668046875225e-09
1321,24.615624999999852,45.0732147505423,91.79808862433865,3.0662175781250055e-09,55.36250000000038,45.652313868613135,88.6730805848354,6.859214031250025e-09
1322,85.8273437500003,41.9046785009862,89.36688665593543,9.974210898437495e-09,22.125000000000128,43.496520295202956,0.4648712666501075,2.997080765625005e-09
1323,29.58906250000002,34.137888392857135,74.60330617977536,3.5924282500000124e-09,20.217187499999767,34.67322529644267,0.39927800535687963,2.672165851562479e-09
1324,46.514062500000364,48.398668555240796,88.21235589083388,5.464178085937454e-09,118.09296859999989,47.7781415920708,90.26228784198993,1.4076719453567559e-08
1325,33.634375000000105,47.54109854014599,84.28824230623079,3.970964296874989e-09,38.49843749999984,47.782881927710854,88.3939915163567,4.8260359999999855e-09
1326,28.35156249999997,46.3111,92.69998220256723,3.510416632812501e-09,55.220312500000546,46.55199636363636,90.35110054527276,6.7055505781249635e-09
1327,22.208593750000105,42.526802721088444,81.25957723577216,2.6609732812500055e-09,33.951562500000065,42.37688135593216,80.72396208349294,4.3252580703125e-09
1328,34.37265624999988,44.67176689189189,83.94806719600724,3.927975945312539e-09,25.403124999999882,44.70890243902439,78.4224740141891,3.31284740624999e-09
1329,43.23906249999965,38.68371111111111,98.44229259786661,5.240164921874987e-09,21.813281250000216,39.166707913669065,0.41456099548273007,3.0505883906249994e-09
1330,25.642968749999895,44.00477821011673,77.89267999006951,2.785065304687506e-09,25.577343750000026,43.5988527131783,0.5141797756405185,3.3545036796875017e-09
1331,17.817187499999854,30.137948275862072,0.8160767738359299,2.1424285078124987e-09,47.06250000000054,29.05729949238579,85.46164534945069,5.8212816796875164e-09
1332,34.02968750000035,47.69185166240409,90.43252271554972,4.114737796874981e-09,30.494531249999923,47.72924897959183,84.81034974378322,3.963651312500034e-09
1333,19.83125000000001,42.01997260273973,78.21659623394653,2.4023538281250045e-09,21.953125000000107,41.90268674698797,0.3860280634616704,2.850692023437509e-09
1334,23.010156249999625,39.2626737739872,0.48204749965915944,2.739658140625005e-09,20.212499999999878,38.3657472118959,0.39832628358607425,2.5721471875000196e-09
1335,22.42421874999998,43.60752615384615,0.4430077181625803,2.7709468984374948e-09,43.08515625000027,44.906480144404334,96.32230759803933,5.639991226562507e-09
1336,44.328125000000185,29.602307692307694,85.38133491866934,5.109193359374953e-09,19.185937499999994,30.65732698412699,72.53234766395336,2.4864372890624976e-09
1337,48.550781249999986,48.22528767123288,91.11507923579668,5.634777281250022e-09,39.957031249999986,47.95490109890108,85.45002543269315,5.033394765624991e-09
1338,41.88046875000069,48.12843719806763,86.8901072430292,4.8929761093749575e-09,37.35937500000013,48.88686458333334,92.04580239391245,4.952522960937487e-09
1339,38.940624999999685,30.974599423631126,84.20562733817243,4.524311234375008e-09,19.863281249999964,31.40229278350515,0.8698881908235905,2.694339898437522e-09
1340,15.097656250000213,29.5709741697417,0.7721861858122891,1.7930698828124937e-09,29.71953125000013,28.093849315068493,81.77906995091158,3.9508105625000375e-09
1341,31.46640625000039,47.360056925996204,87.2412676777435,3.621786492187472e-09,38.549218750000946,48.36468666666668,87.12632148880132,4.897081460937519e-09
1342,15.260156249999923,38.731080808080804,0.4443038745387552,1.6364655546875009e-09,27.03359375000005,39.29510929853181,94.00994387551536,3.764359265625018e-09
1343,38.090625000000244,48.23769999999998,89.23453987245462,4.633683109375001e-09,98.38984365000059,47.60629605221053,91.60240274362809,1.1987115445272505e-08
1344,24.039843750000145,45.4160347826087,70.03156964656968,2.6019778593749973e-09,36.69609375000107,45.61723356009071,84.73209787556819,4.675674085937526e-09
1345,44.939062500000304,47.99958375634518,89.15195633561653,5.19140057812502e-09,42.508593750000045,48.26844949494949,83.88238058060873,5.1065979296875096e-09
1346,19.063281250000053,38.342108108108114,0.4828702761627807,2.224564851562505e-09,33.33437499999974,39.601592741935484,80.39588506293518,4.295875914062511e-09
1347,25.324999999999775,33.438681541582156,76.28061959592716,2.7857982968749728e-09,19.546093749999827,34.40454469854469,0.4456055019852809,2.5289040390625058e-09
1348,73.37734374999911,41.333011718749994,89.74412798236546,8.577208249999978e-09,23.59999999999971,42.666792452830194,78.78828322709231,2.9591041718749877e-09
1349,43.299218749999824,47.82314666666666,86.73335282258019,4.9754266250000015e-09,35.991406250000324,47.88597619047621,91.85326274316607,4.548835062499988e-09
1350,39.675781249999886,47.86290566037736,87.35962699541597,4.46214975781253e-09,39.174218750001444,47.814731808731814,88.74138244508879,5.005863804687518e-09
1351,23.352343749999704,44.32140836012862,80.77544905356432,2.658386445312501e-09,25.286718749999793,43.54505113636363,0.4906081729888324,3.326744554687487e-09
1352,22.35468750000038,44.18855714285715,101.31991300041756,2.8167721953124922e-09,23.082031250000057,43.89831249999999,77.0438812192562,3.117295632812491e-09
1353,17.68281250000001,42.168343434343434,0.546762704174225,2.1356661484375124e-09,20.149218749999953,42.031543269230774,77.15429091362331,2.738538625000021e-09
1354,104.56718769999966,44.7310242223391,89.82660804460376,1.2128562893175042e-08,29.392968750000037,46.15331629392971,82.83505412756695,3.731980976562504e-09
1355,26.79453125000002,45.07494816687737,0.4759956583451604,3.045551812499989e-09,36.15703124999996,46.20124805339266,86.01049433106586,4.6286485078124745e-09
1356,40.36718750000006,44.05649685534591,87.14179000470477,4.9256504609375305e-09,26.593750000000327,45.525698795180716,78.17990503492526,3.4072714453125023e-09
1357,14.838281249999952,29.33571875,0.7847823595365679,1.701293062499997e-09,17.26250000000018,30.600463320463323,0.6805218863025005,2.3117759218749956e-09
1358,46.29140625000012,46.7232987012987,85.65447749629438,5.205388390624989e-09,37.90937499999991,47.20140682414697,83.41804125286491,4.768339601562532e-09
1359,52.56953125000017,38.76103822937626,87.88729861641623,6.310516062500019e-09,19.687499999999858,40.0643185840708,0.7447020381036865,2.723108851562524e-09
1360,46.83124999999997,48.90119648093842,83.90687262872684,5.181120929687541e-09,40.121093750000014,49.06596046128501,0.49337467762089504,5.083401562499968e-09
1361,24.656250000000135,45.71603252032521,81.29415566343015,2.8483308437499954e-09,67.03671874999984,44.430101587301586,84.07629629629626,7.827282187499958e-09
1362,39.45703125000115,48.42935828877006,86.58939732054095,4.6471431328125256e-09,41.52500000000039,48.58019326818676,86.16586626139787,5.087793624999965e-09
1363,30.646874999999874,45.73705785123967,84.28973809523808,3.507122781250027e-09,27.553906250000182,46.66764643237487,90.05333692094928,3.875360351562508e-09
1364,31.117187499999943,46.41352692307693,84.9894507801927,3.778369593750024e-09,38.01093750000035,46.66940027137042,81.76036939775918,4.815634460937503e-09
1365,53.86953124999998,39.72814141414142,94.23299950049953,6.3975383359375e-09,19.254687500000145,39.11831331592688,1.1918044582915888,2.573423593750005e-09
1366,77.87812500000015,44.33892482915718,86.52754338691992,9.243054874999946e-09,29.038281249999898,45.900439393939386,85.35685515356592,3.774998960937513e-09
1367,17.87421875000028,21.38291370558376,73.85934243128149,2.0378820624999996e-09,17.230468749999872,21.863779527559046,0.5153378817414026,2.4327540078125053e-09
1368,23.232031249999707,39.61462368421053,81.84917756373946,2.7696891953124973e-09,19.809375000000173,39.74607185628743,78.93276607000709,2.601067382812503e-09
1369,39.18281249999964,40.80651641137856,90.37718958860913,4.683530484375002e-09,21.285937500000074,42.66638235294118,0.5759425817045346,2.7349121250000106e-09
1370,28.107031250000247,45.82254237288136,92.12782674914158,3.5055710937500126e-09,41.490624999999426,45.550009852216746,90.965830274593,5.2508182421875e-09
1371,34.07265624999951,39.361519848771266,91.64320916529307,4.220294867187506e-09,18.96484375000007,39.53828205128209,78.63626059839045,2.536359906250019e-09
1372,60.917968750000995,43.96273333333334,91.90863382594408,7.220245937499946e-09,26.01015624999974,44.443483870967746,0.5947755080572679,3.34181610156249e-09
1373,22.858593749999834,44.026428571428575,91.94456519392753,2.9037786328125084e-09,25.690624999999656,43.638275132275126,78.93967021493947,3.203870617187495e-09
1374,28.076562500000435,46.35158928571429,0.3995548116630884,3.4140345156250247e-09,38.78046875000045,46.01848965517242,81.38188405797132,4.949884960937533e-09
1375,47.818750000000065,47.69192346938775,89.73816955392275,5.617903289062502e-09,39.75468750000104,48.267476394849794,86.26555896835845,5.081294296874979e-09
1376,26.218749999999957,46.305532467532466,76.08328914062835,2.9462901562500194e-09,79.08203124999886,45.0809590443686,94.15355735722865,1.0007470765625047e-08
1377,84.32499999999905,40.98280874316939,87.3026913652466,9.663196343750031e-09,20.632031250000082,42.82820765027323,0.38943705143537566,2.751145421875002e-09
1378,18.83437499999996,40.30104988123516,0.5980126728111016,2.1011160781249985e-09,26.274218750000244,39.2822925989673,82.80622842190058,3.4604710859374805e-09
1379,15.372656250000105,29.225634241245135,0.42985988921471413,1.8447584374999887e-09,45.29765624999982,29.732374999999998,91.86961482685336,5.7514546250000036e-09
1380,27.822656249999866,46.24643846153846,80.41114432989698,3.238951375000005e-09,25.567968750000247,47.07851216931217,79.86120026859143,3.375242687499975e-09
1381,121.57656279999856,45.853362071172405,87.7633206809303,1.405221665613754e-08,35.74921875000001,47.3102962962963,79.24986568371294,4.458863546875027e-09
1382,18.33515625000075,44.18206774193549,0.41923391812859495,2.006444148437499e-09,43.34218749999934,42.85742180094787,92.91189086664195,5.586511851562476e-09
1383,67.70000000000067,39.427481481481486,91.27576767942931,8.08071808593747e-09,18.4312499999999,41.76857370517928,67.01484913484919,2.302582664062496e-09
1384,40.360156250000045,40.49152704791344,88.53934651307715,4.915729664062506e-09,19.00703124999996,41.263109677419344,0.39472520762091057,2.4226387109374984e-09
1385,43.61171875000025,39.25666037735849,91.06547717991853,5.407170664062498e-09,20.90468750000003,39.46588132635252,0.551265793400738,2.8208005078124824e-09
1386,21.195312500000085,44.32202762430939,75.06135597189692,2.2904814765625084e-09,27.111718749999802,44.594171021377676,77.26269595930145,3.321650140625013e-09
1387,77.35625000000041,48.81281713344317,89.27832327132953,9.173916648437476e-09,50.9945312499994,49.29148148148147,81.87278234574607,6.092988484375004e-09
1388,29.492968749999804,45.77997538461538,0.4495809416013295,3.1519851562500143e-09,43.36718749999946,45.8491619537275,0.4455842742994795,5.298719664062519e-09
1389,18.995312499999883,38.55255882352941,74.69147459349595,2.1325445468749972e-09,31.238281249999744,38.17081521739131,86.45476212518427,4.132295851562494e-09
1390,27.142187499999793,44.47284242424242,92.59637115839253,3.4405542578125056e-09,32.45937500000018,45.603910638297876,90.78561548556429,4.325791476562502e-09
1391,28.980468750000554,46.24016490486258,85.91770400902224,3.312867101562489e-09,36.58124999999934,46.843696732026146,75.43692803030339,4.325849617187492e-09
1392,21.620312499999628,42.129308333333334,0.4498905824138248,2.5453878359374914e-09,29.78437500000055,42.744752000000005,80.721045552595,3.820658578125007e-09
1393,27.922656250000166,47.32296790123457,0.6390046028165381,3.2386071796874855e-09,44.23203125000015,46.42365822784809,84.77898736777291,5.399369710937527e-09
1394,22.403124999999946,43.820431428571425,0.5684931825461058,2.287277578125004e-09,66.2507812500003,43.12393399339935,89.4773738668616,8.264750304687503e-09
