 //************************************************
//Board:5202
//File_Format_Version:3.3
//Janus_Release 4.2.0
//Acquisition_Mode:Spectroscopy
//Energy_Histo_NBins:8192
//Run#:19
//Start_Time_Epoch:1760354946190
//Start_Time_DateTime:Mon Oct 13 13:29:06 2025
//************************************************
TStamp,Trg_Id,Board_Id,Num_hits,ChannelMask,CH_Id,Data_type,PHA_LG,PHA_HG
10728424943.072,862,0,4,0x74000,16,0x1,1817,-1
10728424943.072,862,0,4,0x74000,17,0x1,5311,-1
10728424943.072,862,0,4,0x74000,18,0x1,1266,-1
10737563581.088,863,0,4,0x71000,12,0x1,2199,-1
10737563581.088,863,0,4,0x71000,16,0x1,1492,-1
10737563581.088,863,0,4,0x71000,17,0x1,3260,-1
10737563581.088,863,0,4,0x71000,18,0x1,1243,-1
10809897602.016,864,0,4,0x17000,12,0x1,1743,-1
10809897602.016,864,0,4,0x17000,13,0x1,2540,-1
10809897602.016,864,0,4,0x17000,14,0x1,1753,-1
10809897602.016,864,0,4,0x17000,16,0x1,3047,-1
10814343545.184,865,0,5,0x70006,1,0x1,287,-1
10814343545.184,865,0,5,0x70006,2,0x1,2754,-1
10814343545.184,865,0,5,0x70006,16,0x1,1953,-1
10814343545.184,865,0,5,0x70006,17,0x1,3065,-1
10814343545.184,865,0,5,0x70006,18,0x1,7067,-1
10815589127.672,866,0,4,0x70080,7,0x1,3952,-1
10815589127.672,866,0,4,0x70080,16,0x1,1312,-1
10815589127.672,866,0,4,0x70080,17,0x1,5181,-1
10815589127.672,866,0,4,0x70080,18,0x1,5069,-1
10824887284.864,867,0,4,0x71000,12,0x1,988,-1
10824887284.864,867,0,4,0x71000,16,0x1,1175,-1
10824887284.864,867,0,4,0x71000,17,0x1,4981,-1
10824887284.864,867,0,4,0x71000,18,0x1,1862,-1
10835036249.720,868,0,4,0x71000,12,0x1,2124,-1
10835036249.720,868,0,4,0x71000,16,0x1,1871,-1
10835036249.720,868,0,4,0x71000,17,0x1,5466,-1
10835036249.720,868,0,4,0x71000,18,0x1,2165,-1
10843640797.136,869,0,5,0x7c,2,0x1,2197,-1
10843640797.136,869,0,5,0x7c,3,0x1,1952,-1
10843640797.136,869,0,5,0x7c,4,0x1,1847,-1
10843640797.136,869,0,5,0x7c,5,0x1,2018,-1
10843640797.136,869,0,5,0x7c,6,0x1,877,-1
10845420042.288,870,0,4,0xf000,12,0x1,1640,-1
10845420042.288,870,0,4,0xf000,13,0x1,1434,-1
10845420042.288,870,0,4,0xf000,14,0x1,1503,-1
10845420042.288,870,0,4,0xf000,15,0x1,1920,-1
10851328849.608,871,0,4,0x70800,11,0x1,3152,-1
10851328849.608,871,0,4,0x70800,16,0x1,1284,-1
10851328849.608,871,0,4,0x70800,17,0x1,3707,-1
10851328849.608,871,0,4,0x70800,18,0x1,1580,-1
10854218640.256,872,0,4,0x70020,5,0x1,2906,-1
10854218640.256,872,0,4,0x70020,16,0x1,1268,-1
10854218640.256,872,0,4,0x70020,17,0x1,4767,-1
10854218640.256,872,0,4,0x70020,18,0x1,6415,-1
10874481148.320,873,0,4,0x74000,14,0x1,3167,-1
10874481148.320,873,0,4,0x74000,16,0x1,2646,-1
10874481148.320,873,0,4,0x74000,17,0x1,8191,-1
10874481148.320,873,0,4,0x74000,18,0x1,2702,-1
10914584419.664,874,0,4,0x71000,12,0x1,2680,-1
10914584419.664,874,0,4,0x71000,16,0x1,1533,-1
10914584419.664,874,0,4,0x71000,17,0x1,3659,-1
10914584419.664,874,0,4,0x71000,18,0x1,1598,-1
10919312353.824,875,0,4,0x70800,11,0x1,2471,-1
10919312353.824,875,0,4,0x70800,16,0x1,1668,-1
10919312353.824,875,0,4,0x70800,17,0x1,5194,-1
10919312353.824,875,0,4,0x70800,18,0x1,2046,-1
10924380962.984,876,0,5,0x70202,1,0x1,3488,-1
10924380962.984,876,0,5,0x70202,9,0x1,2876,-1
10924380962.984,876,0,5,0x70202,16,0x1,555,-1
10924380962.984,876,0,5,0x70202,17,0x1,2378,-1
10924380962.984,876,0,5,0x70202,18,0x1,1392,-1
10952393751.584,877,0,5,0x30e0,5,0x1,3847,-1
10952393751.584,877,0,5,0x30e0,6,0x1,4384,-1
10952393751.584,877,0,5,0x30e0,7,0x1,1279,-1
10952393751.584,877,0,5,0x30e0,12,0x1,364,-1
10952393751.584,877,0,5,0x30e0,13,0x1,2033,-1
11001819243.280,878,0,6,0x6000f,0,0x1,4686,-1
11001819243.280,878,0,6,0x6000f,1,0x1,3095,-1
11001819243.280,878,0,6,0x6000f,2,0x1,1823,-1
11001819243.280,878,0,6,0x6000f,3,0x1,2766,-1
11001819243.280,878,0,6,0x6000f,17,0x1,655,-1
11001819243.280,878,0,6,0x6000f,18,0x1,1174,-1
11004668315.512,879,0,4,0x70008,3,0x1,2542,-1
11004668315.512,879,0,4,0x70008,16,0x1,1588,-1
11004668315.512,879,0,4,0x70008,17,0x1,2486,-1
11004668315.512,879,0,4,0x70008,18,0x1,4290,-1
11028013556.280,880,0,4,0x61800,11,0x1,3201,-1
11028013556.280,880,0,4,0x61800,12,0x1,1137,-1
11028013556.280,880,0,4,0x61800,17,0x1,4707,-1
11028013556.280,880,0,4,0x61800,18,0x1,2169,-1
11040417761.640,881,0,4,0xc14,2,0x1,2902,-1
11040417761.640,881,0,4,0xc14,4,0x1,1584,-1
11040417761.640,881,0,4,0xc14,10,0x1,4525,-1
11040417761.640,881,0,4,0xc14,11,0x1,2956,-1
11058886705.504,882,0,4,0x74000,14,0x1,1864,-1
11058886705.504,882,0,4,0x74000,16,0x1,2544,-1
11058886705.504,882,0,4,0x74000,17,0x1,5022,-1
11058886705.504,882,0,4,0x74000,18,0x1,1138,-1
11062676902.192,883,0,5,0xbc00,10,0x1,8116,-1
11062676902.192,883,0,5,0xbc00,11,0x1,1680,-1
11062676902.192,883,0,5,0xbc00,12,0x1,2335,-1
11062676902.192,883,0,5,0xbc00,13,0x1,1208,-1
11062676902.192,883,0,5,0xbc00,15,0x1,1584,-1
11069732138.032,884,0,7,0x703c0,6,0x1,2499,-1
11069732138.032,884,0,7,0x703c0,7,0x1,5644,-1
11069732138.032,884,0,7,0x703c0,8,0x1,4864,-1
11069732138.032,884,0,7,0x703c0,9,0x1,4555,-1
11069732138.032,884,0,7,0x703c0,16,0x1,321,-1
11069732138.032,884,0,7,0x703c0,17,0x1,739,-1
11069732138.032,884,0,7,0x703c0,18,0x1,859,-1
11075492351.360,885,0,5,0x1f00,8,0x1,1561,-1
11075492351.360,885,0,5,0x1f00,9,0x1,1144,-1
11075492351.360,885,0,5,0x1f00,10,0x1,1897,-1
11075492351.360,885,0,5,0x1f00,11,0x1,1222,-1
11075492351.360,885,0,5,0x1f00,12,0x1,2058,-1
11104162040.256,886,0,4,0x62400,10,0x1,3756,-1
11104162040.256,886,0,4,0x62400,13,0x1,1648,-1
11104162040.256,886,0,4,0x62400,17,0x1,2207,-1
11104162040.256,886,0,4,0x62400,18,0x1,1401,-1
11127158690.016,887,0,8,0x7d408,3,0x1,1804,-1
11127158690.016,887,0,8,0x7d408,10,0x1,1512,-1
11127158690.016,887,0,8,0x7d408,12,0x1,2461,-1
11127158690.016,887,0,8,0x7d408,14,0x1,3169,-1
11127158690.016,887,0,8,0x7d408,15,0x1,1352,-1
11127158690.016,887,0,8,0x7d408,16,0x1,2280,-1
11127158690.016,887,0,8,0x7d408,17,0x1,5028,-1
11127158690.016,887,0,8,0x7d408,18,0x1,991,-1
11147460657.560,888,0,4,0x70800,11,0x1,4853,-1
11147460657.560,888,0,4,0x70800,16,0x1,1416,-1
11147460657.560,888,0,4,0x70800,17,0x1,3257,-1
11147460657.560,888,0,4,0x70800,18,0x1,1804,-1
11158440266.960,889,0,5,0x74020,5,0x1,1966,-1
11158440266.960,889,0,5,0x74020,14,0x1,758,-1
11158440266.960,889,0,5,0x74020,16,0x1,2314,-1
11158440266.960,889,0,5,0x74020,17,0x1,7009,-1
11158440266.960,889,0,5,0x74020,18,0x1,1446,-1
11174581165.544,890,0,4,0x74000,14,0x1,1213,-1
11174581165.544,890,0,4,0x74000,16,0x1,3014,-1
11174581165.544,890,0,4,0x74000,17,0x1,5118,-1
11174581165.544,890,0,4,0x74000,18,0x1,1695,-1
11207563416.040,891,0,4,0x70080,7,0x1,1881,-1
11207563416.040,891,0,4,0x70080,16,0x1,1125,-1
11207563416.040,891,0,4,0x70080,17,0x1,4699,-1
11207563416.040,891,0,4,0x70080,18,0x1,3293,-1
11212193398.392,892,0,4,0x70800,11,0x1,2037,-1
11212193398.392,892,0,4,0x70800,16,0x1,1350,-1
11212193398.392,892,0,4,0x70800,17,0x1,4421,-1
11212193398.392,892,0,4,0x70800,18,0x1,2201,-1
11230237168.000,893,0,4,0x60600,9,0x1,1755,-1
11230237168.000,893,0,4,0x60600,10,0x1,1909,-1
11230237168.000,893,0,4,0x60600,17,0x1,6982,-1
11230237168.000,893,0,4,0x60600,18,0x1,2631,-1
11313636259.712,894,0,7,0x70f00,8,0x1,2344,-1
11313636259.712,894,0,7,0x70f00,9,0x1,3040,-1
11313636259.712,894,0,7,0x70f00,10,0x1,2196,-1
11313636259.712,894,0,7,0x70f00,11,0x1,1092,-1
11313636259.712,894,0,7,0x70f00,16,0x1,826,-1
11313636259.712,894,0,7,0x70f00,17,0x1,2462,-1
11313636259.712,894,0,7,0x70f00,18,0x1,1685,-1
11325293305.904,895,0,4,0x70800,11,0x1,1356,-1
11325293305.904,895,0,4,0x70800,16,0x1,1392,-1
11325293305.904,895,0,4,0x70800,17,0x1,4605,-1
11325293305.904,895,0,4,0x70800,18,0x1,2539,-1
11351346774.176,896,0,5,0x10f,0,0x1,2206,-1
11351346774.176,896,0,5,0x10f,1,0x1,2204,-1
11351346774.176,896,0,5,0x10f,2,0x1,3280,-1
11351346774.176,896,0,5,0x10f,3,0x1,2642,-1
11351346774.176,896,0,5,0x10f,8,0x1,409,-1
11371479967.112,897,0,4,0x72000,13,0x1,1271,-1
11371479967.112,897,0,4,0x72000,16,0x1,1308,-1
11371479967.112,897,0,4,0x72000,17,0x1,4927,-1
11371479967.112,897,0,4,0x72000,18,0x1,1344,-1
11409125752.488,898,0,4,0x60180,7,0x1,2476,-1
11409125752.488,898,0,4,0x60180,8,0x1,1680,-1
11409125752.488,898,0,4,0x60180,17,0x1,5583,-1
11409125752.488,898,0,4,0x60180,18,0x1,3655,-1
11418599562.944,899,0,16,0xffff,0,0x1,1476,-1
11418599562.944,899,0,16,0xffff,1,0x1,1684,-1
11418599562.944,899,0,16,0xffff,2,0x1,2246,-1
11418599562.944,899,0,16,0xffff,3,0x1,1512,-1
11418599562.944,899,0,16,0xffff,4,0x1,1844,-1
11418599562.944,899,0,16,0xffff,5,0x1,1700,-1
11418599562.944,899,0,16,0xffff,6,0x1,1579,-1
11418599562.944,899,0,16,0xffff,7,0x1,1797,-1
11418599562.944,899,0,16,0xffff,8,0x1,2169,-1
11418599562.944,899,0,16,0xffff,9,0x1,1798,-1
11418599562.944,899,0,16,0xffff,10,0x1,1723,-1
11418599562.944,899,0,16,0xffff,11,0x1,1427,-1
11418599562.944,899,0,16,0xffff,12,0x1,3054,-1
11418599562.944,899,0,16,0xffff,13,0x1,1357,-1
11418599562.944,899,0,16,0xffff,14,0x1,1790,-1
11418599562.944,899,0,16,0xffff,15,0x1,1747,-1
11424751204.296,900,0,5,0x7c000,14,0x1,911,-1
11424751204.296,900,0,5,0x7c000,15,0x1,1531,-1
11424751204.296,900,0,5,0x7c000,16,0x1,2580,-1
11424751204.296,900,0,5,0x7c000,17,0x1,8127,-1
11424751204.296,900,0,5,0x7c000,18,0x1,1446,-1
11469388424.888,901,0,4,0x74000,14,0x1,1372,-1
11469388424.888,901,0,4,0x74000,16,0x1,3151,-1
11469388424.888,901,0,4,0x74000,17,0x1,5847,-1
11469388424.888,901,0,4,0x74000,18,0x1,1293,-1
11470766602.368,902,0,4,0x60048,3,0x1,2441,-1
11470766602.368,902,0,4,0x60048,6,0x1,1723,-1
11470766602.368,902,0,4,0x60048,17,0x1,1451,-1
11470766602.368,902,0,4,0x60048,18,0x1,2484,-1
11499411084.000,903,0,5,0x70018,3,0x1,1897,-1
11499411084.000,903,0,5,0x70018,4,0x1,1009,-1
11499411084.000,903,0,5,0x70018,16,0x1,488,-1
11499411084.000,903,0,5,0x70018,17,0x1,2894,-1
11499411084.000,903,0,5,0x70018,18,0x1,8191,-1
11515011809.872,904,0,4,0x74000,14,0x1,2717,-1
11515011809.872,904,0,4,0x74000,16,0x1,1667,-1
11515011809.872,904,0,4,0x74000,17,0x1,5947,-1
11515011809.872,904,0,4,0x74000,18,0x1,1179,-1
11525539603.800,905,0,4,0x72000,13,0x1,1629,-1
11525539603.800,905,0,4,0x72000,16,0x1,1898,-1
11525539603.800,905,0,4,0x72000,17,0x1,8102,-1
11525539603.800,905,0,4,0x72000,18,0x1,2315,-1
11549847367.288,906,0,4,0x70100,8,0x1,2392,-1
11549847367.288,906,0,4,0x70100,16,0x1,1285,-1
11549847367.288,906,0,4,0x70100,17,0x1,2912,-1
11549847367.288,906,0,4,0x70100,18,0x1,1845,-1
11605821432.328,907,0,11,0x6ed86,1,0x1,1789,-1
11605821432.328,907,0,11,0x6ed86,2,0x1,1002,-1
11605821432.328,907,0,11,0x6ed86,7,0x1,915,-1
11605821432.328,907,0,11,0x6ed86,8,0x1,5975,-1
11605821432.328,907,0,11,0x6ed86,10,0x1,1983,-1
11605821432.328,907,0,11,0x6ed86,11,0x1,323,-1
11605821432.328,907,0,11,0x6ed86,13,0x1,1347,-1
11605821432.328,907,0,11,0x6ed86,14,0x1,646,-1
11605821432.328,907,0,11,0x6ed86,15,0x1,2970,-1
11605821432.328,907,0,11,0x6ed86,17,0x1,366,-1
11605821432.328,907,0,11,0x6ed86,18,0x1,266,-1
11606131845.704,908,0,4,0x70200,9,0x1,1182,-1
11606131845.704,908,0,4,0x70200,16,0x1,1190,-1
11606131845.704,908,0,4,0x70200,17,0x1,2757,-1
11606131845.704,908,0,4,0x70200,18,0x1,2196,-1
11641118576.856,909,0,4,0x78000,15,0x1,2053,-1
11641118576.856,909,0,4,0x78000,16,0x1,3090,-1
11641118576.856,909,0,4,0x78000,17,0x1,6043,-1
11641118576.856,909,0,4,0x78000,18,0x1,1216,-1
11677205866.792,910,0,4,0x6000c,2,0x1,1969,-1
11677205866.792,910,0,4,0x6000c,3,0x1,1534,-1
11677205866.792,910,0,4,0x6000c,17,0x1,2903,-1
11677205866.792,910,0,4,0x6000c,18,0x1,5537,-1
11735432636.112,911,0,4,0x70400,10,0x1,2664,-1
11735432636.112,911,0,4,0x70400,16,0x1,1351,-1
11735432636.112,911,0,4,0x70400,17,0x1,3274,-1
11735432636.112,911,0,4,0x70400,18,0x1,1767,-1
11735570904.864,912,0,5,0x7c0,6,0x1,2203,-1
11735570904.864,912,0,5,0x7c0,7,0x1,2428,-1
11735570904.864,912,0,5,0x7c0,8,0x1,2115,-1
11735570904.864,912,0,5,0x7c0,9,0x1,2013,-1
11735570904.864,912,0,5,0x7c0,10,0x1,3172,-1
11738184811.336,913,0,4,0x70100,8,0x1,2873,-1
11738184811.336,913,0,4,0x70100,16,0x1,1351,-1
11738184811.336,913,0,4,0x70100,17,0x1,3130,-1
11738184811.336,913,0,4,0x70100,18,0x1,3183,-1
11809857468.128,914,0,4,0x60003,0,0x1,1895,-1
11809857468.128,914,0,4,0x60003,1,0x1,1324,-1
11809857468.128,914,0,4,0x60003,17,0x1,1286,-1
11809857468.128,914,0,4,0x60003,18,0x1,4134,-1
11822484351.504,915,0,4,0x71000,12,0x1,2126,-1
11822484351.504,915,0,4,0x71000,16,0x1,2265,-1
11822484351.504,915,0,4,0x71000,17,0x1,5844,-1
11822484351.504,915,0,4,0x71000,18,0x1,2732,-1
11822754447.264,916,0,4,0x72000,13,0x1,1759,-1
11822754447.264,916,0,4,0x72000,16,0x1,1467,-1
11822754447.264,916,0,4,0x72000,17,0x1,3429,-1
11822754447.264,916,0,4,0x72000,18,0x1,1284,-1
11838658953.608,917,0,5,0x71800,11,0x1,2929,-1
11838658953.608,917,0,5,0x71800,12,0x1,2326,-1
11838658953.608,917,0,5,0x71800,16,0x1,6678,-1
11838658953.608,917,0,5,0x71800,17,0x1,8191,-1
11838658953.608,917,0,5,0x71800,18,0x1,6175,-1
11905248852.672,918,0,4,0x6000c,2,0x1,1930,-1
11905248852.672,918,0,4,0x6000c,3,0x1,1741,-1
11905248852.672,918,0,4,0x6000c,17,0x1,1746,-1
11905248852.672,918,0,4,0x6000c,18,0x1,5403,-1
11924448675.168,919,0,4,0x70004,2,0x1,1085,-1
11924448675.168,919,0,4,0x70004,16,0x1,1137,-1
11924448675.168,919,0,4,0x70004,17,0x1,1054,-1
11924448675.168,919,0,4,0x70004,18,0x1,3110,-1
11928427213.520,920,0,5,0x73000,12,0x1,2392,-1
11928427213.520,920,0,5,0x73000,13,0x1,848,-1
11928427213.520,920,0,5,0x73000,16,0x1,1775,-1
11928427213.520,920,0,5,0x73000,17,0x1,8177,-1
11928427213.520,920,0,5,0x73000,18,0x1,3112,-1
11936314838.736,921,0,5,0xf800,11,0x1,708,-1
11936314838.736,921,0,5,0xf800,12,0x1,1436,-1
11936314838.736,921,0,5,0xf800,13,0x1,1805,-1
11936314838.736,921,0,5,0xf800,14,0x1,1344,-1
11936314838.736,921,0,5,0xf800,15,0x1,1860,-1
11958730805.648,922,0,4,0x72000,13,0x1,1424,-1
11958730805.648,922,0,4,0x72000,16,0x1,1784,-1
11958730805.648,922,0,4,0x72000,17,0x1,3810,-1
11958730805.648,922,0,4,0x72000,18,0x1,1322,-1
11983634269.112,923,0,6,0xf600,9,0x1,641,-1
11983634269.112,923,0,6,0xf600,10,0x1,3544,-1
11983634269.112,923,0,6,0xf600,12,0x1,1632,-1
11983634269.112,923,0,6,0xf600,13,0x1,613,-1
11983634269.112,923,0,6,0xf600,14,0x1,1531,-1
11983634269.112,923,0,6,0xf600,15,0x1,1782,-1
11990108791.072,924,0,4,0x60208,3,0x1,2214,-1
11990108791.072,924,0,4,0x60208,9,0x1,1945,-1
11990108791.072,924,0,4,0x60208,17,0x1,3032,-1
11990108791.072,924,0,4,0x60208,18,0x1,2097,-1
12007474845.128,925,0,4,0x68800,11,0x1,1333,-1
12007474845.128,925,0,4,0x68800,15,0x1,2519,-1
12007474845.128,925,0,4,0x68800,17,0x1,8191,-1
12007474845.128,925,0,4,0x68800,18,0x1,2913,-1
12013877077.984,926,0,4,0x70020,5,0x1,2886,-1
12013877077.984,926,0,4,0x70020,16,0x1,1517,-1
12013877077.984,926,0,4,0x70020,17,0x1,1292,-1
12013877077.984,926,0,4,0x70020,18,0x1,2721,-1
12014184796.080,927,0,5,0x70401,0,0x1,512,-1
12014184796.080,927,0,5,0x70401,10,0x1,3466,-1
12014184796.080,927,0,5,0x70401,16,0x1,1354,-1
12014184796.080,927,0,5,0x70401,17,0x1,6762,-1
12014184796.080,927,0,5,0x70401,18,0x1,3671,-1
12018773896.728,928,0,4,0x70800,11,0x1,2411,-1
12018773896.728,928,0,4,0x70800,16,0x1,1729,-1
12018773896.728,928,0,4,0x70800,17,0x1,6560,-1
12018773896.728,928,0,4,0x70800,18,0x1,2966,-1
12021610112.320,929,0,4,0x70400,10,0x1,2121,-1
12021610112.320,929,0,4,0x70400,16,0x1,1214,-1
12021610112.320,929,0,4,0x70400,17,0x1,5400,-1
12021610112.320,929,0,4,0x70400,18,0x1,3690,-1
12028824412.976,930,0,4,0x60060,5,0x1,1133,-1
12028824412.976,930,0,4,0x60060,6,0x1,1305,-1
12028824412.976,930,0,4,0x60060,17,0x1,3295,-1
12028824412.976,930,0,4,0x60060,18,0x1,4065,-1
12033993299.000,931,0,5,0x6c002,1,0x1,532,-1
12033993299.000,931,0,5,0x6c002,14,0x1,1649,-1
12033993299.000,931,0,5,0x6c002,15,0x1,1166,-1
12033993299.000,931,0,5,0x6c002,17,0x1,5698,-1
12033993299.000,931,0,5,0x6c002,18,0x1,1863,-1
12039539820.672,932,0,4,0x60030,4,0x1,6904,-1
12039539820.672,932,0,4,0x60030,5,0x1,1779,-1
12039539820.672,932,0,4,0x60030,17,0x1,1802,-1
12039539820.672,932,0,4,0x60030,18,0x1,3050,-1
12045439545.480,933,0,4,0x70800,11,0x1,1001,-1
12045439545.480,933,0,4,0x70800,16,0x1,1357,-1
12045439545.480,933,0,4,0x70800,17,0x1,3740,-1
12045439545.480,933,0,4,0x70800,18,0x1,1685,-1
12052005060.192,934,0,4,0x72000,13,0x1,1594,-1
12052005060.192,934,0,4,0x72000,16,0x1,1109,-1
12052005060.192,934,0,4,0x72000,17,0x1,5858,-1
12052005060.192,934,0,4,0x72000,18,0x1,1548,-1
12054725310.968,935,0,5,0x60700,8,0x1,3386,-1
12054725310.968,935,0,5,0x60700,9,0x1,2432,-1
12054725310.968,935,0,5,0x60700,10,0x1,851,-1
12054725310.968,935,0,5,0x60700,17,0x1,8191,-1
12054725310.968,935,0,5,0x60700,18,0x1,4190,-1
12068621802.032,936,0,4,0xf,0,0x1,1591,-1
12068621802.032,936,0,4,0xf,1,0x1,1642,-1
12068621802.032,936,0,4,0xf,2,0x1,3215,-1
12068621802.032,936,0,4,0xf,3,0x1,1954,-1
12074779175.200,937,0,4,0x60006,1,0x1,2617,-1
12074779175.200,937,0,4,0x60006,2,0x1,1027,-1
12074779175.200,937,0,4,0x60006,17,0x1,2625,-1
12074779175.200,937,0,4,0x60006,18,0x1,6971,-1
12111202437.768,938,0,4,0x60018,3,0x1,5863,-1
12111202437.768,938,0,4,0x60018,4,0x1,1828,-1
12111202437.768,938,0,4,0x60018,17,0x1,1139,-1
12111202437.768,938,0,4,0x60018,18,0x1,3739,-1
12112537374.176,939,0,5,0x70600,9,0x1,1781,-1
12112537374.176,939,0,5,0x70600,10,0x1,1057,-1
12112537374.176,939,0,5,0x70600,16,0x1,623,-1
12112537374.176,939,0,5,0x70600,17,0x1,2647,-1
12112537374.176,939,0,5,0x70600,18,0x1,1403,-1
12139835946.248,940,0,4,0x74000,14,0x1,1983,-1
12139835946.248,940,0,4,0x74000,16,0x1,2252,-1
12139835946.248,940,0,4,0x74000,17,0x1,5280,-1
12139835946.248,940,0,4,0x74000,18,0x1,1676,-1
12203145126.560,941,0,5,0x700c0,6,0x1,1272,-1
12203145126.560,941,0,5,0x700c0,7,0x1,1555,-1
12203145126.560,941,0,5,0x700c0,16,0x1,795,-1
12203145126.560,941,0,5,0x700c0,17,0x1,2197,-1
12203145126.560,941,0,5,0x700c0,18,0x1,2344,-1
12213343431.920,942,0,5,0x601c0,6,0x1,281,-1
12213343431.920,942,0,5,0x601c0,7,0x1,2714,-1
12213343431.920,942,0,5,0x601c0,8,0x1,3007,-1
12213343431.920,942,0,5,0x601c0,17,0x1,2190,-1
12213343431.920,942,0,5,0x601c0,18,0x1,3037,-1
12224281871.784,943,0,4,0x61020,5,0x1,1222,-1
12224281871.784,943,0,4,0x61020,12,0x1,2303,-1
12224281871.784,943,0,4,0x61020,17,0x1,5650,-1
12224281871.784,943,0,4,0x61020,18,0x1,1944,-1
12224568000.416,944,0,4,0x60480,7,0x1,2202,-1
12224568000.416,944,0,4,0x60480,10,0x1,1499,-1
12224568000.416,944,0,4,0x60480,17,0x1,2425,-1
12224568000.416,944,0,4,0x60480,18,0x1,1988,-1
12240206027.552,945,0,7,0x7f,0,0x1,1569,-1
12240206027.552,945,0,7,0x7f,1,0x1,1084,-1
12240206027.552,945,0,7,0x7f,2,0x1,2110,-1
12240206027.552,945,0,7,0x7f,3,0x1,1769,-1
12240206027.552,945,0,7,0x7f,4,0x1,2113,-1
12240206027.552,945,0,7,0x7f,5,0x1,1930,-1
12240206027.552,945,0,7,0x7f,6,0x1,1602,-1
12252893172.064,946,0,4,0x3c00,10,0x1,2015,-1
12252893172.064,946,0,4,0x3c00,11,0x1,2117,-1
12252893172.064,946,0,4,0x3c00,12,0x1,2770,-1
12252893172.064,946,0,4,0x3c00,13,0x1,972,-1
12255587264.792,947,0,4,0x6000c,2,0x1,1494,-1
12255587264.792,947,0,4,0x6000c,3,0x1,4575,-1
12255587264.792,947,0,4,0x6000c,17,0x1,2162,-1
12255587264.792,947,0,4,0x6000c,18,0x1,3643,-1
12268318668.176,948,0,4,0x74000,14,0x1,1347,-1
12268318668.176,948,0,4,0x74000,16,0x1,2305,-1
12268318668.176,948,0,4,0x74000,17,0x1,4575,-1
12268318668.176,948,0,4,0x74000,18,0x1,1370,-1
12282375404.120,949,0,4,0x6000c,2,0x1,2923,-1
12282375404.120,949,0,4,0x6000c,3,0x1,2536,-1
12282375404.120,949,0,4,0x6000c,17,0x1,3709,-1
12282375404.120,949,0,4,0x6000c,18,0x1,4909,-1
12296502495.712,950,0,5,0x76000,13,0x1,1432,-1
12296502495.712,950,0,5,0x76000,14,0x1,1539,-1
12296502495.712,950,0,5,0x76000,16,0x1,2749,-1
12296502495.712,950,0,5,0x76000,17,0x1,1597,-1
12296502495.712,950,0,5,0x76000,18,0x1,555,-1
12321931104.928,951,0,5,0x7c,2,0x1,1684,-1
12321931104.928,951,0,5,0x7c,3,0x1,1727,-1
12321931104.928,951,0,5,0x7c,4,0x1,3089,-1
12321931104.928,951,0,5,0x7c,5,0x1,1999,-1
12321931104.928,951,0,5,0x7c,6,0x1,805,-1
12327909130.360,952,0,5,0x70c00,10,0x1,924,-1
12327909130.360,952,0,5,0x70c00,11,0x1,857,-1
12327909130.360,952,0,5,0x70c00,16,0x1,1785,-1
12327909130.360,952,0,5,0x70c00,17,0x1,4010,-1
12327909130.360,952,0,5,0x70c00,18,0x1,1753,-1
12378477792.488,953,0,4,0x60060,5,0x1,3156,-1
12378477792.488,953,0,4,0x60060,6,0x1,1121,-1
12378477792.488,953,0,4,0x60060,17,0x1,2099,-1
12378477792.488,953,0,4,0x60060,18,0x1,3957,-1
12406257352.648,954,0,5,0x70c00,10,0x1,1334,-1
12406257352.648,954,0,5,0x70c00,11,0x1,599,-1
12406257352.648,954,0,5,0x70c00,16,0x1,1150,-1
12406257352.648,954,0,5,0x70c00,17,0x1,7591,-1
12406257352.648,954,0,5,0x70c00,18,0x1,2589,-1
12432922933.696,955,0,4,0x61800,11,0x1,2181,-1
12432922933.696,955,0,4,0x61800,12,0x1,1550,-1
12432922933.696,955,0,4,0x61800,17,0x1,3831,-1
12432922933.696,955,0,4,0x61800,18,0x1,1674,-1
12445752348.552,956,0,4,0x3c00,10,0x1,3208,-1
12445752348.552,956,0,4,0x3c00,11,0x1,2418,-1
12445752348.552,956,0,4,0x3c00,12,0x1,2123,-1
12445752348.552,956,0,4,0x3c00,13,0x1,2113,-1
12467281528.240,957,0,4,0xf000,12,0x1,1423,-1
12467281528.240,957,0,4,0xf000,13,0x1,1937,-1
12467281528.240,957,0,4,0xf000,14,0x1,1549,-1
12467281528.240,957,0,4,0xf000,15,0x1,1902,-1
12475960959.184,958,0,4,0x70100,8,0x1,4283,-1
12475960959.184,958,0,4,0x70100,16,0x1,1489,-1
12475960959.184,958,0,4,0x70100,17,0x1,4777,-1
12475960959.184,958,0,4,0x70100,18,0x1,3039,-1
12594999696.880,959,0,4,0x71000,12,0x1,4265,-1
12594999696.880,959,0,4,0x71000,16,0x1,2691,-1
12594999696.880,959,0,4,0x71000,17,0x1,5965,-1
12594999696.880,959,0,4,0x71000,18,0x1,3280,-1
12613930637.648,960,0,4,0x60006,1,0x1,981,-1
12613930637.648,960,0,4,0x60006,2,0x1,6161,-1
12613930637.648,960,0,4,0x60006,17,0x1,1276,-1
12613930637.648,960,0,4,0x60006,18,0x1,4247,-1
12622696837.784,961,0,4,0x74000,14,0x1,1871,-1
12622696837.784,961,0,4,0x74000,16,0x1,1573,-1
