//************************************************
//Board:5202
//File_Format_Version:3.3
//Janus_Release:4.2.0
//Acquisition_Mode:Timing_CStart
//Time_LSB_Value_ns:0.5
//Time_Unit:ns
//Run#:7
//Start_Time_Epoch:1761219348054
//Start_Time_DateTime_UTC:Thu Oct 23 11:35:48 2025
//************************************************
TStamp_us,Board_Id,Num_Hits,CH_Id,DataType,ToA_ns,ToT_ns
7300095343.1705,0,4,10,0x30,228.000000,24.000000
7300095343.1705,0,4,11,0x30,224.000000,37.500000
7300095343.1705,0,4,18,0x30,228.000000,26.500000
7300095343.1705,0,4,17,0x30,223.000000,42.500000
7303198783.8905,0,4,16,0x30,224.000000,21.000000
7303198783.8905,0,4,7,0x30,221.000000,27.000000
7303198783.8905,0,4,18,0x30,222.500000,26.000000
7303198783.8905,0,4,17,0x30,225.500000,19.500000
7311908796.7945,0,67,0,0x30,222.000000,10.500000
7311908796.7945,0,67,1,0x30,222.500000,10.000000
7311908796.7945,0,67,2,0x30,222.500000,9.500000
7311908796.7945,0,67,3,0x30,223.000000,9.000000
7311908796.7945,0,67,16,0x30,223.500000,7.500000
7311908796.7945,0,67,9,0x30,224.000000,7.500000
7311908796.7945,0,67,14,0x30,224.000000,7.000000
7311908796.7945,0,67,17,0x30,224.000000,6.500000
7311908796.7945,0,67,4,0x30,224.500000,8.000000
7311908796.7945,0,67,5,0x30,224.500000,8.500000
7311908796.7945,0,67,6,0x30,224.500000,8.000000
7311908796.7945,0,67,7,0x30,224.500000,7.500000
7311908796.7945,0,67,12,0x30,224.500000,6.500000
7311908796.7945,0,67,18,0x30,224.500000,6.500000
7311908796.7945,0,67,8,0x30,225.000000,7.000000
7311908796.7945,0,67,10,0x30,225.000000,7.000000
7311908796.7945,0,67,13,0x30,225.000000,6.500000
7311908796.7945,0,67,11,0x30,225.500000,6.500000
7311908796.7945,0,67,15,0x30,225.500000,7.000000
7311908796.7945,0,67,0,0x30,274.000000,13.500000
7311908796.7945,0,67,2,0x30,275.500000,11.500000
7311908796.7945,0,67,3,0x30,275.500000,12.500000
7311908796.7945,0,67,1,0x30,276.000000,13.000000
7311908796.7945,0,67,17,0x30,276.000000,10.000000
7311908796.7945,0,67,14,0x30,276.500000,11.000000
7311908796.7945,0,67,18,0x30,276.500000,10.500000
7311908796.7945,0,67,4,0x30,277.000000,11.500000
7311908796.7945,0,67,12,0x30,277.000000,10.500000
7311908796.7945,0,67,16,0x30,277.000000,11.000000
7311908796.7945,0,67,9,0x30,277.500000,11.000000
7311908796.7945,0,67,13,0x30,277.500000,10.000000
7311908796.7945,0,67,15,0x30,277.500000,11.000000
7311908796.7945,0,67,5,0x30,278.000000,11.500000
7311908796.7945,0,67,6,0x30,278.000000,10.500000
7311908796.7945,0,67,8,0x30,278.000000,11.000000
7311908796.7945,0,67,11,0x30,278.000000,11.000000
7311908796.7945,0,67,7,0x30,278.500000,10.500000
7311908796.7945,0,67,10,0x30,278.500000,10.500000
7311908796.7945,0,67,12,0x30,349.500000,7.000000
7311908796.7945,0,67,0,0x30,350.000000,7.000000
7311908796.7945,0,67,1,0x30,350.500000,6.500000
7311908796.7945,0,67,2,0x30,350.500000,7.000000
7311908796.7945,0,67,16,0x30,350.500000,6.500000
7311908796.7945,0,67,9,0x30,351.500000,6.000000
7311908796.7945,0,67,5,0x30,352.000000,6.000000
7311908796.7945,0,67,11,0x30,352.000000,5.500000
7311908796.7945,0,67,15,0x30,353.500000,3.500000
7311908796.7945,0,67,8,0x30,355.500000,4.500000
7311908796.7945,0,67,7,0x30,373.000000,5.000000
7311908796.7945,0,67,2,0x30,399.500000,17.000000
7311908796.7945,0,67,3,0x30,399.500000,16.500000
7311908796.7945,0,67,1,0x30,400.000000,16.000000
7311908796.7945,0,67,14,0x30,400.000000,15.500000
7311908796.7945,0,67,4,0x30,400.500000,13.500000
7311908796.7945,0,67,12,0x30,400.500000,15.000000
7311908796.7945,0,67,5,0x30,401.000000,13.500000
7311908796.7945,0,67,6,0x30,401.000000,12.500000
7311908796.7945,0,67,8,0x30,401.000000,13.000000
7311908796.7945,0,67,9,0x30,401.000000,14.000000
7311908796.7945,0,67,13,0x30,401.000000,15.000000
7311908796.7945,0,67,16,0x30,401.000000,12.500000
7311908796.7945,0,67,18,0x30,401.000000,13.500000
7311908796.7945,0,67,10,0x30,401.500000,12.000000
7311908796.7945,0,67,11,0x30,401.500000,12.500000
7311908796.7945,0,67,15,0x30,401.500000,14.500000
7311908796.7945,0,67,17,0x30,402.000000,11.000000
7311908796.7945,0,67,0,0x30,454.000000,6.500000
7326974709.6745,0,4,16,0x30,224.500000,20.500000
7326974709.6745,0,4,17,0x30,219.000000,40.500000
7326974709.6745,0,4,9,0x30,221.000000,28.000000
7326974709.6745,0,4,18,0x30,221.000000,32.500000
7331792603.5305,0,5,6,0x30,225.500000,26.000000
7331792603.5305,0,5,3,0x30,221.000000,34.500000
7331792603.5305,0,5,18,0x30,222.500000,32.500000
7331792603.5305,0,5,11,0x30,224.000000,32.500000
7331792603.5305,0,5,4,0x30,229.000000,16.500000
7332940424.5785,0,4,17,0x30,221.000000,32.000000
7332940424.5785,0,4,9,0x30,223.500000,22.000000
7332940424.5785,0,4,13,0x30,221.500000,34.500000
7332940424.5785,0,4,18,0x30,225.500000,24.000000
7363533792.4025,0,4,9,0x30,225.000000,18.500000
7363533792.4025,0,4,18,0x30,226.000000,18.000000
7363533792.4025,0,4,16,0x30,226.500000,16.500000
7363533792.4025,0,4,17,0x30,222.000000,26.000000
7365054805.7865,0,4,18,0x30,222.500000,21.000000
7365054805.7865,0,4,15,0x30,218.500000,28.000000
7365054805.7865,0,4,16,0x30,223.000000,16.000000
7365054805.7865,0,4,17,0x30,213.500000,43.000000
7377364679.9385,0,4,17,0x30,223.500000,28.000000
7377364679.9385,0,4,7,0x30,221.500000,36.000000
7377364679.9385,0,4,18,0x30,225.000000,26.000000
7377364679.9385,0,4,16,0x30,227.500000,20.000000
7392510432.4825,0,4,2,0x30,214.500000,29.000000
7392510432.4825,0,4,3,0x30,213.000000,34.500000
7392510432.4825,0,4,17,0x30,223.000000,13.000000
7392510432.4825,0,4,18,0x30,213.000000,36.500000
7393130134.5785,0,4,16,0x30,221.000000,21.000000
7393130134.5785,0,4,6,0x30,219.000000,28.500000
7393130134.5785,0,4,18,0x30,219.500000,26.500000
7393130134.5785,0,4,17,0x30,222.500000,20.000000
7424274516.6825,0,4,17,0x30,227.500000,14.000000
7424274516.6825,0,4,16,0x30,218.500000,32.000000
7424274516.6825,0,4,6,0x30,220.500000,29.000000
7424274516.6825,0,4,18,0x30,221.000000,26.500000
7463710387.0025,0,4,8,0x30,220.000000,33.000000
7463710387.0025,0,4,7,0x30,220.500000,30.000000
7463710387.0025,0,4,18,0x30,220.500000,30.500000
7463710387.0025,0,4,17,0x30,224.000000,24.500000
7467198000.7945,0,4,7,0x30,220.000000,24.000000
7467198000.7945,0,4,6,0x30,217.000000,34.000000
7467198000.7945,0,4,2,0x30,223.500000,16.000000
7467198000.7945,0,4,3,0x30,215.000000,36.000000
7475259790.2585,0,4,16,0x30,221.500000,22.000000
7475259790.2585,0,4,17,0x30,220.500000,26.000000
7475259790.2585,0,4,10,0x30,223.000000,23.500000
7475259790.2585,0,4,18,0x30,223.000000,20.500000
7477937224.7305,0,4,17,0x30,227.500000,16.500000
7477937224.7305,0,4,18,0x30,223.500000,30.000000
7477937224.7305,0,4,6,0x30,224.000000,28.500000
7477937224.7305,0,4,16,0x30,226.500000,19.500000
7507275860.3305,0,5,4,0x30,227.500000,30.000000
7507275860.3305,0,5,10,0x30,227.500000,31.000000
7507275860.3305,0,5,9,0x30,225.000000,39.500000
7507275860.3305,0,5,5,0x30,229.500000,26.500000
7507275860.3305,0,5,6,0x30,229.500000,25.000000
7546232832.4985,0,5,4,0x30,223.000000,36.000000
7546232832.4985,0,5,1,0x30,220.000000,42.000000
7546232832.4985,0,5,3,0x30,221.000000,41.000000
7546232832.4985,0,5,2,0x30,219.000000,61.000000
7546232832.4985,0,5,5,0x30,224.000000,31.000000
7546685932.5145,0,4,18,0x30,222.000000,18.000000
7546685932.5145,0,4,0,0x30,218.000000,29.000000
7546685932.5145,0,4,1,0x30,218.500000,28.000000
7546685932.5145,0,4,17,0x30,225.000000,15.500000
7550519385.8265,0,4,17,0x30,225.500000,19.000000
7550519385.8265,0,4,18,0x30,218.500000,32.000000
7550519385.8265,0,4,16,0x30,219.500000,26.500000
7550519385.8265,0,4,5,0x30,221.500000,24.000000
7554951806.6905,0,4,16,0x30,220.000000,24.000000
7554951806.6905,0,4,17,0x30,218.500000,28.000000
7554951806.6905,0,4,2,0x30,220.500000,23.000000
7554951806.6905,0,4,18,0x30,226.000000,16.500000
7555907584.3305,0,4,18,0x30,224.000000,29.500000
7555907584.3305,0,4,6,0x30,223.500000,32.500000
7555907584.3305,0,4,16,0x30,225.500000,24.000000
7555907584.3305,0,4,17,0x30,228.000000,21.500000
7578375823.2265,0,9,10,0x30,226.000000,27.000000
7578375823.2265,0,9,7,0x30,224.500000,32.000000
7578375823.2265,0,9,9,0x30,224.500000,30.000000
7578375823.2265,0,9,11,0x30,225.000000,30.000000
7578375823.2265,0,9,6,0x30,226.000000,28.500000
7578375823.2265,0,9,12,0x30,226.000000,25.500000
7578375823.2265,0,9,13,0x30,222.500000,41.500000
7578375823.2265,0,9,8,0x30,226.500000,27.500000
7578375823.2265,0,9,14,0x30,226.500000,26.000000
7584774597.4425,0,4,14,0x30,228.000000,16.500000
7584774597.4425,0,4,13,0x30,222.500000,32.500000
7584774597.4425,0,4,18,0x30,228.000000,21.500000
7584774597.4425,0,4,17,0x30,221.000000,36.500000
7587798689.3785,0,4,3,0x30,224.000000,27.000000
7587798689.3785,0,4,2,0x30,222.500000,34.500000
7587798689.3785,0,4,1,0x30,224.000000,35.500000
7587798689.3785,0,4,4,0x30,226.000000,26.000000
7588338918.6665,0,4,18,0x30,218.000000,25.000000
7588338918.6665,0,4,7,0x30,216.000000,31.500000
7588338918.6665,0,4,17,0x30,225.000000,11.500000
7588338918.6665,0,4,16,0x30,225.500000,7.500000
7619324854.9305,0,4,16,0x30,219.500000,22.500000
7619324854.9305,0,4,4,0x30,218.000000,30.500000
7619324854.9305,0,4,18,0x30,218.000000,30.000000
7619324854.9305,0,4,17,0x30,227.500000,13.000000
7623430217.5865,0,4,4,0x30,225.500000,26.000000
7623430217.5865,0,4,17,0x30,224.000000,34.000000
7623430217.5865,0,4,18,0x30,222.500000,40.500000
7623430217.5865,0,4,5,0x30,227.500000,22.500000
7624760888.4425,0,4,11,0x30,225.500000,34.500000
7624760888.4425,0,4,10,0x30,226.000000,29.500000
7624760888.4425,0,4,12,0x30,226.000000,29.000000
7624760888.4425,0,4,15,0x30,226.500000,32.000000
7628257400.8985,0,4,17,0x30,223.500000,18.500000
7628257400.8985,0,4,6,0x30,216.500000,30.000000
7628257400.8985,0,4,16,0x30,217.000000,30.500000
7628257400.8985,0,4,18,0x30,218.500000,27.500000
7651517461.3625,0,6,0,0x30,221.500000,30.000000
7651517461.3625,0,6,2,0x30,222.000000,29.000000
7651517461.3625,0,6,3,0x30,222.000000,27.500000
7651517461.3625,0,6,4,0x30,223.000000,27.000000
7651517461.3625,0,6,1,0x30,223.500000,26.500000
7651517461.3625,0,6,5,0x30,225.000000,24.000000
7674717495.9865,0,5,9,0x30,223.000000,42.000000
7674717495.9865,0,5,8,0x30,223.500000,40.000000
7674717495.9865,0,5,16,0x30,223.500000,40.000000
7674717495.9865,0,5,17,0x30,222.000000,53.500000
7674717495.9865,0,5,18,0x30,225.500000,36.500000
7707476746.9305,0,4,10,0x30,230.000000,22.500000
7707476746.9305,0,4,9,0x30,224.000000,37.000000
7707476746.9305,0,4,18,0x30,227.500000,29.000000
7707476746.9305,0,4,17,0x30,224.000000,43.500000
7710062713.8745,0,5,12,0x30,225.500000,19.500000
7710062713.8745,0,5,14,0x30,217.000000,41.500000
7710062713.8745,0,5,15,0x30,217.000000,53.000000
7710062713.8745,0,5,13,0x30,215.000000,71.000000
7710062713.8745,0,5,17,0x30,223.000000,25.500000
7715425287.3865,0,4,16,0x30,229.000000,20.500000
7715425287.3865,0,4,8,0x30,225.000000,30.000000
7715425287.3865,0,4,18,0x30,226.000000,31.500000
7715425287.3865,0,4,17,0x30,226.500000,29.000000
7729712479.0345,0,4,17,0x30,229.000000,21.000000
7729712479.0345,0,4,18,0x30,225.500000,30.500000
7729712479.0345,0,4,7,0x30,230.000000,17.500000
7729712479.0345,0,4,8,0x30,223.500000,35.000000
7747694476.2345,0,4,16,0x30,223.000000,12.000000
7747694476.2345,0,4,13,0x30,212.500000,42.500000
7747694476.2345,0,4,17,0x30,213.500000,32.000000
7747694476.2345,0,4,18,0x30,223.500000,15.000000
7750852212.7065,0,4,16,0x30,228.000000,21.000000
7750852212.7065,0,4,17,0x30,225.500000,31.000000
7750852212.7065,0,4,10,0x30,226.000000,29.000000
7750852212.7065,0,4,18,0x30,228.000000,24.500000
7805181800.3545,0,4,17,0x30,223.500000,20.500000
7805181800.3545,0,4,3,0x30,217.000000,35.000000
7805181800.3545,0,4,18,0x30,218.000000,36.000000
7805181800.3545,0,4,2,0x30,218.500000,29.000000
7824208983.5385,0,4,1,0x30,226.500000,18.500000
7824208983.5385,0,4,16,0x30,222.500000,27.000000
7824208983.5385,0,4,18,0x30,220.500000,35.500000
7824208983.5385,0,4,17,0x30,230.000000,12.500000
7828490764.0185,0,7,0,0x30,222.000000,36.500000
7828490764.0185,0,7,3,0x30,223.000000,35.000000
7828490764.0185,0,7,2,0x30,221.500000,43.500000
7828490764.0185,0,7,17,0x30,224.000000,39.000000
7828490764.0185,0,7,18,0x30,222.000000,51.500000
7828490764.0185,0,7,1,0x30,225.000000,31.000000
7828490764.0185,0,7,6,0x30,240.500000,5.000000
7838410801.6665,0,7,3,0x30,223.500000,36.500000
7838410801.6665,0,7,2,0x30,222.500000,40.000000
7838410801.6665,0,7,4,0x30,224.000000,36.500000
7838410801.6665,0,7,6,0x30,224.000000,44.000000
7838410801.6665,0,7,1,0x30,225.000000,33.000000
7838410801.6665,0,7,0,0x30,222.000000,42.500000
7838410801.6665,0,7,5,0x30,227.500000,29.000000
7843808725.2745,0,4,16,0x30,218.000000,23.500000
7843808725.2745,0,4,3,0x30,212.500000,46.500000
7843808725.2745,0,4,18,0x30,216.000000,31.000000
7843808725.2745,0,4,17,0x30,225.000000,15.500000
7863539214.8505,0,4,6,0x30,220.500000,29.500000
7863539214.8505,0,4,18,0x30,221.500000,28.500000
7863539214.8505,0,4,16,0x30,222.000000,24.000000
7863539214.8505,0,4,17,0x30,229.000000,17.000000
7864416205.7785,0,7,3,0x30,229.000000,16.000000
7864416205.7785,0,7,7,0x30,220.500000,37.500000
7864416205.7785,0,7,2,0x30,221.500000,29.000000
7864416205.7785,0,7,5,0x30,222.000000,31.500000
7864416205.7785,0,7,4,0x30,218.500000,56.000000
7864416205.7785,0,7,17,0x30,228.000000,21.500000
7864416205.7785,0,7,18,0x30,228.000000,20.000000
7886311802.7865,0,4,17,0x30,228.000000,24.000000
7886311802.7865,0,4,9,0x30,224.500000,37.000000
7886311802.7865,0,4,16,0x30,229.000000,22.000000
7886311802.7865,0,4,18,0x30,230.500000,21.000000
7888060760.5225,0,4,16,0x30,219.500000,17.500000
7888060760.5225,0,4,12,0x30,213.500000,28.500000
7888060760.5225,0,4,17,0x30,213.500000,31.000000
7888060760.5225,0,4,18,0x30,223.500000,9.500000
7902497341.1305,0,4,16,0x30,219.500000,25.000000
7902497341.1305,0,4,18,0x30,218.500000,35.500000
7902497341.1305,0,4,2,0x30,216.000000,49.000000
7902497341.1305,0,4,17,0x30,230.000000,13.500000
7905168762.3065,0,4,14,0x30,217.500000,19.000000
7905168762.3065,0,4,12,0x30,213.000000,28.500000
7905168762.3065,0,4,13,0x30,211.000000,43.500000
7905168762.3065,0,4,3,0x30,223.000000,9.500000
7922026638.1225,0,8,2,0x30,222.000000,27.500000
7922026638.1225,0,8,6,0x30,222.500000,30.500000
7922026638.1225,0,8,7,0x30,219.000000,60.500000
7922026638.1225,0,8,5,0x30,223.500000,31.500000
7922026638.1225,0,8,14,0x30,233.500000,12.500000
7922026638.1225,0,8,8,0x30,220.000000,40.000000
7922026638.1225,0,8,9,0x30,219.000000,57.000000
7922026638.1225,0,8,13,0x30,237.000000,8.500000
7930677909.6505,0,4,16,0x30,224.500000,15.500000
7930677909.6505,0,4,13,0x30,217.000000,39.500000
7930677909.6505,0,4,17,0x30,217.000000,33.000000
7930677909.6505,0,4,18,0x30,225.500000,14.500000
7946170749.9545,0,4,16,0x30,222.500000,27.500000
7946170749.9545,0,4,8,0x30,224.000000,24.500000
7946170749.9545,0,4,17,0x30,224.000000,28.000000
7946170749.9545,0,4,18,0x30,224.000000,26.000000
7950615866.7865,0,4,8,0x30,227.000000,26.000000
7950615866.7865,0,4,17,0x30,226.000000,33.000000
7950615866.7865,0,4,18,0x30,226.000000,35.000000
7950615866.7865,0,4,16,0x30,226.500000,30.000000
7954447627.4585,0,4,4,0x30,213.000000,30.000000
7954447627.4585,0,4,16,0x30,213.000000,25.500000
7954447627.4585,0,4,18,0x30,213.500000,30.000000
7954447627.4585,0,4,17,0x30,222.000000,11.000000
7955375118.8585,0,4,16,0x30,225.000000,17.500000
7955375118.8585,0,4,17,0x30,220.000000,30.000000
7955375118.8585,0,4,10,0x30,224.000000,23.000000
7955375118.8585,0,4,18,0x30,224.500000,22.500000
7956426110.2265,0,6,17,0x30,217.500000,35.500000
7956426110.2265,0,6,16,0x30,219.500000,26.000000
7956426110.2265,0,6,14,0x30,221.500000,27.000000
7956426110.2265,0,6,0,0x30,215.500000,52.000000
7956426110.2265,0,6,13,0x30,222.500000,25.500000
7956426110.2265,0,6,18,0x30,233.000000,6.000000
7971896235.7625,0,5,16,0x30,229.000000,28.000000
7971896235.7625,0,5,17,0x30,226.500000,40.500000
7971896235.7625,0,5,10,0x30,227.000000,39.500000
7971896235.7625,0,5,9,0x30,225.000000,48.500000
7971896235.7625,0,5,18,0x30,227.000000,42.500000
7974134950.1065,0,4,17,0x30,228.000000,14.500000
7974134950.1065,0,4,18,0x30,221.500000,27.500000
7974134950.1065,0,4,5,0x30,225.000000,21.000000
7974134950.1065,0,4,9,0x30,218.500000,42.500000
7974366936.4985,0,4,18,0x30,228.000000,25.000000
7974366936.4985,0,4,17,0x30,223.500000,39.000000
7974366936.4985,0,4,12,0x30,224.500000,32.000000
7974366936.4985,0,4,13,0x30,226.500000,27.000000
8000122408.0745,0,5,9,0x30,229.000000,22.000000
8000122408.0745,0,5,10,0x30,225.500000,34.000000
8000122408.0745,0,5,11,0x30,226.000000,32.000000
8000122408.0745,0,5,12,0x30,226.500000,29.000000
8000122408.0745,0,5,16,0x30,227.000000,28.500000
8000612035.5705,0,4,17,0x30,222.000000,15.500000
8000612035.5705,0,4,5,0x30,223.500000,16.000000
8000612035.5705,0,4,6,0x30,223.500000,15.000000
8000612035.5705,0,4,18,0x30,226.500000,6.000000
8008862084.3305,0,4,16,0x30,219.000000,22.500000
8008862084.3305,0,4,17,0x30,213.500000,40.000000
8008862084.3305,0,4,18,0x30,220.000000,22.500000
8008862084.3305,0,4,12,0x30,226.000000,8.000000
8010586640.5465,0,4,16,0x30,223.000000,29.500000
8010586640.5465,0,4,17,0x30,221.500000,45.000000
8010586640.5465,0,4,18,0x30,222.000000,47.000000
8010586640.5465,0,4,7,0x30,223.500000,31.000000
8014007660.9145,0,12,5,0x30,225.500000,28.000000
8014007660.9145,0,12,6,0x30,222.500000,36.500000
8014007660.9145,0,12,7,0x30,225.000000,32.000000
8014007660.9145,0,12,16,0x30,225.500000,26.500000
8014007660.9145,0,12,10,0x30,228.500000,24.500000
8014007660.9145,0,12,8,0x30,223.500000,32.500000
8014007660.9145,0,12,13,0x30,224.000000,30.500000
8014007660.9145,0,12,2,0x30,229.000000,22.500000
8014007660.9145,0,12,3,0x30,223.500000,33.000000
8014007660.9145,0,12,0,0x30,234.000000,15.000000
8014007660.9145,0,12,1,0x30,220.500000,52.000000
8014007660.9145,0,12,18,0x30,235.000000,13.500000
8024994023.9625,0,4,16,0x30,223.500000,20.500000
8024994023.9625,0,4,17,0x30,220.500000,29.000000
8024994023.9625,0,4,11,0x30,221.500000,28.000000
8024994023.9625,0,4,18,0x30,227.500000,16.500000
8037377637.3305,0,4,12,0x30,229.500000,23.000000
8037377637.3305,0,4,11,0x30,226.500000,34.500000
8037377637.3305,0,4,17,0x30,227.500000,31.000000
8037377637.3305,0,4,18,0x30,229.000000,27.500000
8050340000.8665,0,5,16,0x30,227.000000,17.000000
8050340000.8665,0,5,17,0x30,222.000000,29.000000
8050340000.8665,0,5,18,0x30,222.500000,28.000000
8050340000.8665,0,5,13,0x30,227.500000,20.500000
8050340000.8665,0,5,9,0x30,219.500000,38.500000
8056451682.5225,0,8,7,0x30,234.500000,18.000000
8056451682.5225,0,8,16,0x30,225.500000,39.000000
8056451682.5225,0,8,8,0x30,226.500000,33.000000
8056451682.5225,0,8,13,0x30,224.500000,47.000000
8056451682.5225,0,8,3,0x30,236.000000,14.000000
8056451682.5225,0,8,2,0x30,227.000000,31.500000
8056451682.5225,0,8,0,0x30,228.500000,26.000000
8056451682.5225,0,8,4,0x30,240.500000,10.000000
8064804943.8025,0,4,17,0x30,229.000000,23.500000
8064804943.8025,0,4,7,0x30,225.500000,31.000000
8064804943.8025,0,4,16,0x30,227.500000,26.000000
8064804943.8025,0,4,18,0x30,227.500000,27.000000
8080139983.4185,0,4,16,0x30,221.000000,25.500000
8080139983.4185,0,4,9,0x30,218.000000,35.500000
8080139983.4185,0,4,17,0x30,221.500000,26.500000
8080139983.4185,0,4,18,0x30,223.000000,24.000000
8088169169.0505,0,4,16,0x30,216.500000,26.500000
8088169169.0505,0,4,6,0x30,215.500000,31.000000
8088169169.0505,0,4,18,0x30,217.000000,28.000000
8088169169.0505,0,4,17,0x30,223.000000,14.000000
8092258817.2025,0,4,10,0x30,225.000000,33.000000
8092258817.2025,0,4,16,0x30,225.000000,30.500000
8092258817.2025,0,4,17,0x30,224.000000,37.500000
8092258817.2025,0,4,18,0x30,226.000000,31.500000
8108211562.0345,0,8,3,0x30,227.500000,24.000000
8108211562.0345,0,8,8,0x30,222.500000,44.500000
8108211562.0345,0,8,10,0x30,222.500000,46.000000
8108211562.0345,0,8,4,0x30,223.500000,35.500000
8108211562.0345,0,8,5,0x30,222.000000,40.500000
8108211562.0345,0,8,7,0x30,223.000000,38.500000
8108211562.0345,0,8,2,0x30,224.500000,29.000000
8108211562.0345,0,8,16,0x30,229.000000,18.500000
8122658279.2905,0,10,14,0x30,230.000000,31.000000
8122658279.2905,0,10,12,0x30,228.500000,37.000000
8122658279.2905,0,10,13,0x30,227.000000,53.000000
8122658279.2905,0,10,17,0x30,230.500000,29.500000
8122658279.2905,0,10,16,0x30,229.500000,32.000000
8122658279.2905,0,10,1,0x30,231.000000,29.500000
8122658279.2905,0,10,3,0x30,226.500000,42.000000
8122658279.2905,0,10,15,0x30,231.000000,30.500000
8122658279.2905,0,10,18,0x30,242.000000,13.000000
8122658279.2905,0,10,6,0x30,246.500000,4.000000
8128167008.0745,0,4,16,0x30,222.500000,29.500000
8128167008.0745,0,4,6,0x30,222.500000,33.000000
8128167008.0745,0,4,18,0x30,224.000000,27.000000
8128167008.0745,0,4,17,0x30,230.000000,15.500000
8168911271.7545,0,6,16,0x30,228.000000,26.500000
8168911271.7545,0,6,5,0x30,229.000000,26.000000
8168911271.7545,0,6,8,0x30,229.000000,28.500000
8168911271.7545,0,6,10,0x30,229.500000,27.000000
8168911271.7545,0,6,18,0x30,230.000000,24.000000
8168911271.7545,0,6,17,0x30,230.500000,23.500000
8175918942.4905,0,4,16,0x30,217.500000,25.000000
8175918942.4905,0,4,18,0x30,216.000000,36.000000
8175918942.4905,0,4,2,0x30,223.000000,15.500000
8175918942.4905,0,4,17,0x30,229.500000,3.000000
8180158633.3305,0,4,18,0x30,226.500000,17.000000
8180158633.3305,0,4,14,0x30,219.000000,30.500000
8180158633.3305,0,4,17,0x30,220.000000,31.000000
8180158633.3305,0,4,12,0x30,222.000000,23.500000
8186541352.9705,0,5,10,0x30,230.500000,22.000000
8186541352.9705,0,5,12,0x30,228.500000,26.500000
8186541352.9705,0,5,13,0x30,228.000000,35.500000
8186541352.9705,0,5,11,0x30,229.000000,29.000000
8186541352.9705,0,5,14,0x30,229.000000,27.500000
8191715174.9785,0,4,4,0x30,220.500000,15.000000
8191715174.9785,0,4,2,0x30,215.500000,25.500000
8191715174.9785,0,4,3,0x30,213.000000,34.500000
8191715174.9785,0,4,15,0x30,222.500000,15.500000
8206052983.5305,0,4,1,0x30,223.000000,37.500000
8206052983.5305,0,4,0,0x30,225.500000,28.000000
8206052983.5305,0,4,17,0x30,225.500000,32.500000
8206052983.5305,0,4,18,0x30,221.000000,64.500000
8213925957.1865,0,4,6,0x30,226.500000,26.500000
8213925957.1865,0,4,18,0x30,224.000000,37.500000
8213925957.1865,0,4,7,0x30,225.500000,29.500000
8213925957.1865,0,4,17,0x30,227.500000,27.000000
8218791989.9385,0,4,16,0x30,227.500000,14.000000
8218791989.9385,0,4,11,0x30,218.500000,36.500000
8218791989.9385,0,4,17,0x30,219.500000,31.500000
8218791989.9385,0,4,18,0x30,222.500000,24.500000
8220558797.8265,0,4,7,0x30,227.000000,33.500000
8220558797.8265,0,4,16,0x30,228.500000,29.000000
8220558797.8265,0,4,18,0x30,226.500000,42.000000
8220558797.8265,0,4,17,0x30,227.500000,35.000000
8225544638.6025,0,4,18,0x30,223.000000,27.000000
8225544638.6025,0,4,5,0x30,223.500000,25.500000
8225544638.6025,0,4,16,0x30,224.500000,21.000000
8225544638.6025,0,4,17,0x30,225.000000,21.000000
8227300695.0345,0,4,12,0x30,225.000000,27.000000
8227300695.0345,0,4,14,0x30,221.500000,41.000000
8227300695.0345,0,4,11,0x30,223.000000,34.500000
8227300695.0345,0,4,13,0x30,223.000000,38.500000
8231262005.6745,0,6,8,0x30,230.000000,22.500000
8231262005.6745,0,6,3,0x30,225.000000,35.000000
8231262005.6745,0,6,5,0x30,228.000000,29.500000
8231262005.6745,0,6,4,0x30,226.000000,36.000000
8231262005.6745,0,6,6,0x30,228.000000,29.500000
8231262005.6745,0,6,7,0x30,226.500000,35.500000
8236734598.8185,0,5,16,0x30,225.500000,26.500000
8236734598.8185,0,5,17,0x30,222.000000,35.500000
8236734598.8185,0,5,13,0x30,226.500000,24.000000
8236734598.8185,0,5,12,0x30,222.500000,33.000000
8236734598.8185,0,5,18,0x30,226.500000,24.500000
8256344679.1305,0,4,17,0x30,224.500000,19.000000
8256344679.1305,0,4,18,0x30,216.000000,39.500000
8256344679.1305,0,4,1,0x30,216.500000,35.500000
8256344679.1305,0,4,16,0x30,217.500000,28.000000
8262059217.3225,0,4,18,0x30,222.500000,19.000000
8262059217.3225,0,4,15,0x30,219.500000,28.000000
8262059217.3225,0,4,16,0x30,224.500000,11.500000
8262059217.3225,0,4,17,0x30,214.000000,39.500000
8279951936.1945,0,4,16,0x30,225.000000,27.000000
8279951936.1945,0,4,18,0x30,226.000000,28.500000
8279951936.1945,0,4,4,0x30,227.500000,20.500000
8279951936.1945,0,4,17,0x30,230.000000,17.500000
8284012684.9225,0,4,12,0x30,218.500000,21.500000
8284012684.9225,0,4,9,0x30,224.500000,11.500000
8284012684.9225,0,4,10,0x30,214.500000,36.000000
8284012684.9225,0,4,11,0x30,216.000000,31.500000
8289220480.5465,0,4,8,0x30,225.500000,26.500000
8289220480.5465,0,4,17,0x30,222.500000,43.000000
8289220480.5465,0,4,7,0x30,225.000000,33.000000
